================ Training Loss (Wed Apr 19 15:53:17 2023) ================
================ Training Loss (Wed Apr 19 16:29:47 2023) ================
================ Training Loss (Wed Apr 19 16:32:19 2023) ================
================ Training Loss (Wed Apr 19 16:33:57 2023) ================
================ Training Loss (Wed Apr 19 16:51:09 2023) ================
================ Training Loss (Wed Apr 19 16:52:16 2023) ================
================ Training Loss (Wed Apr 19 16:53:11 2023) ================
(epoch: 1, iters: 80, time: 0.084, data: 0.060) loss: 1.019 
(epoch: 43, iters: 96, time: 0.086, data: 0.000) loss: 0.001 
(epoch: 43, iters: 176, time: 0.087, data: 0.002) loss: 0.001 
(epoch: 44, iters: 64, time: 0.088, data: 0.000) loss: 0.005 
(epoch: 44, iters: 144, time: 0.086, data: 0.001) loss: 0.002 
(epoch: 45, iters: 32, time: 0.092, data: 0.001) loss: 0.006 
(epoch: 45, iters: 112, time: 0.087, data: 0.000) loss: 0.001 
(epoch: 45, iters: 192, time: 0.016, data: 0.001) loss: 0.000 
(epoch: 46, iters: 80, time: 0.087, data: 0.102) loss: 0.005 
(epoch: 46, iters: 160, time: 0.086, data: 0.000) loss: 0.001 
(epoch: 47, iters: 48, time: 0.088, data: 0.001) loss: 0.010 
(epoch: 47, iters: 128, time: 0.087, data: 0.001) loss: 0.005 
(epoch: 48, iters: 16, time: 0.098, data: 0.001) loss: 0.000 
(epoch: 48, iters: 96, time: 0.087, data: 0.001) loss: 0.003 
(epoch: 48, iters: 176, time: 0.086, data: 0.001) loss: 0.000 
(epoch: 49, iters: 64, time: 0.086, data: 0.000) loss: 0.000 
(epoch: 49, iters: 144, time: 0.088, data: 0.000) loss: 0.006 
(epoch: 50, iters: 32, time: 0.091, data: 0.001) loss: 0.000 
(epoch: 50, iters: 112, time: 0.086, data: 0.000) loss: 0.000 
(epoch: 50, iters: 192, time: 0.016, data: 0.000) loss: 0.000 
(epoch: 51, iters: 80, time: 0.088, data: 0.074) loss: 0.000 
(epoch: 51, iters: 160, time: 0.087, data: 0.000) loss: 0.002 
(epoch: 52, iters: 48, time: 0.088, data: 0.001) loss: 0.002 
(epoch: 52, iters: 128, time: 0.086, data: 0.001) loss: 0.000 
(epoch: 53, iters: 16, time: 0.098, data: 0.001) loss: 0.001 
(epoch: 53, iters: 96, time: 0.087, data: 0.000) loss: 0.000 
(epoch: 53, iters: 176, time: 0.088, data: 0.001) loss: 0.002 
(epoch: 54, iters: 64, time: 0.088, data: 0.000) loss: 0.000 
(epoch: 54, iters: 144, time: 0.087, data: 0.000) loss: 0.032 
(epoch: 55, iters: 32, time: 0.090, data: 0.001) loss: 0.000 
(epoch: 55, iters: 112, time: 0.088, data: 0.001) loss: 0.000 
(epoch: 55, iters: 192, time: 0.016, data: 0.000) loss: 0.000 
(epoch: 56, iters: 80, time: 0.088, data: 0.077) loss: 0.003 
(epoch: 56, iters: 160, time: 0.086, data: 0.001) loss: 0.000 
(epoch: 57, iters: 48, time: 0.090, data: 0.001) loss: 0.003 
(epoch: 57, iters: 128, time: 0.087, data: 0.001) loss: 0.000 
(epoch: 58, iters: 16, time: 0.097, data: 0.001) loss: 0.000 
(epoch: 58, iters: 96, time: 0.088, data: 0.001) loss: 0.004 
(epoch: 58, iters: 176, time: 0.087, data: 0.001) loss: 0.052 
(epoch: 59, iters: 64, time: 0.087, data: 0.000) loss: 0.007 
(epoch: 59, iters: 144, time: 0.088, data: 0.000) loss: 0.005 
(epoch: 60, iters: 32, time: 0.090, data: 0.001) loss: 0.001 
(epoch: 60, iters: 112, time: 0.087, data: 0.000) loss: 0.001 
(epoch: 60, iters: 192, time: 0.016, data: 0.000) loss: 0.003 
(epoch: 61, iters: 80, time: 0.088, data: 0.080) loss: 0.087 
(epoch: 61, iters: 160, time: 0.087, data: 0.000) loss: 0.007 
(epoch: 62, iters: 48, time: 0.087, data: 0.001) loss: 0.001 
(epoch: 62, iters: 128, time: 0.088, data: 0.001) loss: 0.020 
(epoch: 63, iters: 16, time: 0.098, data: 0.000) loss: 0.001 
(epoch: 63, iters: 96, time: 0.087, data: 0.001) loss: 0.002 
(epoch: 63, iters: 176, time: 0.089, data: 0.001) loss: 0.001 
(epoch: 64, iters: 64, time: 0.088, data: 0.000) loss: 0.001 
(epoch: 64, iters: 144, time: 0.088, data: 0.001) loss: 0.000 
(epoch: 65, iters: 32, time: 0.090, data: 0.001) loss: 0.001 
(epoch: 65, iters: 112, time: 0.087, data: 0.000) loss: 0.000 
(epoch: 65, iters: 192, time: 0.016, data: 0.001) loss: 0.001 
(epoch: 66, iters: 80, time: 0.088, data: 0.068) loss: 0.000 
(epoch: 66, iters: 160, time: 0.087, data: 0.001) loss: 0.002 
(epoch: 67, iters: 48, time: 0.087, data: 0.001) loss: 0.003 
(epoch: 67, iters: 128, time: 0.088, data: 0.001) loss: 0.001 
(epoch: 68, iters: 16, time: 0.097, data: 0.001) loss: 0.000 
(epoch: 68, iters: 96, time: 0.088, data: 0.001) loss: 0.000 
(epoch: 68, iters: 176, time: 0.087, data: 0.001) loss: 0.000 
(epoch: 69, iters: 64, time: 0.087, data: 0.000) loss: 0.000 
(epoch: 69, iters: 144, time: 0.088, data: 0.001) loss: 0.002 
(epoch: 70, iters: 32, time: 0.091, data: 0.001) loss: 0.002 
(epoch: 70, iters: 112, time: 0.086, data: 0.000) loss: 0.000 
(epoch: 70, iters: 192, time: 0.016, data: 0.000) loss: 0.000 
(epoch: 71, iters: 80, time: 0.087, data: 0.090) loss: 0.002 
(epoch: 71, iters: 160, time: 0.087, data: 0.000) loss: 0.002 
(epoch: 72, iters: 48, time: 0.086, data: 0.000) loss: 0.000 
================ Training Loss (Thu Apr 20 10:32:47 2023) ================
(epoch: 1, iters: 80, time: 0.082, data: 0.069) loss: 0.676 
(epoch: 1, iters: 160, time: 0.083, data: 0.000) loss: 0.663 
(epoch: 2, iters: 48, time: 0.085, data: 0.001) loss: 0.584 
(epoch: 2, iters: 128, time: 0.082, data: 0.001) loss: 0.546 
(epoch: 3, iters: 16, time: 0.095, data: 0.001) loss: 0.538 
(epoch: 3, iters: 96, time: 0.087, data: 0.000) loss: 0.375 
(epoch: 3, iters: 176, time: 0.085, data: 0.001) loss: 0.325 
(epoch: 4, iters: 64, time: 0.084, data: 0.000) loss: 0.253 
(epoch: 4, iters: 144, time: 0.082, data: 0.000) loss: 0.237 
(epoch: 5, iters: 32, time: 0.088, data: 0.001) loss: 0.390 
(epoch: 5, iters: 112, time: 0.085, data: 0.000) loss: 0.332 
(epoch: 5, iters: 192, time: 0.022, data: 0.001) loss: 0.105 
(epoch: 6, iters: 80, time: 0.083, data: 0.077) loss: 0.087 
(epoch: 6, iters: 160, time: 0.084, data: 0.001) loss: 0.345 
================ Training Loss (Thu Apr 20 10:35:35 2023) ================
(epoch: 1, iters: 80, time: 0.087, data: 0.062) loss: 0.644 
(epoch: 1, iters: 160, time: 0.087, data: 0.001) loss: 0.643 
(epoch: 2, iters: 48, time: 0.088, data: 0.001) loss: 0.561 
(epoch: 2, iters: 128, time: 0.088, data: 0.000) loss: 0.516 
(epoch: 3, iters: 16, time: 0.102, data: 0.000) loss: 0.418 
================ Training Loss (Thu Apr 20 10:39:16 2023) ================
(epoch: 1, iters: 80, time: 0.084, data: 0.078) loss: 0.670 
================ Training Loss (Thu Apr 20 10:39:42 2023) ================
(epoch: 1, iters: 80, time: 0.086, data: 0.073) loss: 0.679 
(epoch: 1, iters: 160, time: 0.087, data: 0.000) loss: 0.644 
(epoch: 1, iters: 240, time: 0.042, data: 0.001) loss: 0.588 
================ Training Loss (Thu Apr 20 10:40:29 2023) ================
================ Training Loss (Thu Apr 20 11:52:09 2023) ================
================ Training Loss (Thu Apr 20 11:53:52 2023) ================
(epoch: 1, iters: 80, time: 0.087, data: 0.148) loss: 0.687 
(epoch: 1, iters: 160, time: 0.087, data: 0.000) loss: 0.672 
================ Training Loss (Thu Apr 20 13:33:30 2023) ================
================ Training Loss (Thu Apr 20 13:36:23 2023) ================
================ Training Loss (Thu Apr 20 13:36:53 2023) ================
================ Training Loss (Thu Apr 20 13:39:12 2023) ================
(epoch: 1, iters: 80, time: 0.110, data: 0.816) loss: 1.090 
================ Training Loss (Thu Apr 20 13:41:23 2023) ================
================ Training Loss (Thu Apr 20 13:41:54 2023) ================
================ Training Loss (Thu Apr 20 13:42:11 2023) ================
================ Training Loss (Thu Apr 20 13:43:04 2023) ================
(epoch: 1, iters: 80, time: 0.110, data: 0.825) loss: 0.662 
(epoch: 2, iters: 80, time: 0.110, data: 0.975) loss: 0.620 
(epoch: 3, iters: 80, time: 0.108, data: 0.937) loss: 0.612 
(epoch: 4, iters: 80, time: 0.117, data: 0.868) loss: 0.489 
(epoch: 5, iters: 80, time: 0.117, data: 0.897) loss: 0.426 
(epoch: 6, iters: 80, time: 0.113, data: 0.874) loss: 0.440 
(epoch: 7, iters: 80, time: 0.117, data: 0.948) loss: 0.558 
(epoch: 8, iters: 80, time: 0.114, data: 0.887) loss: 0.477 
(epoch: 9, iters: 80, time: 0.114, data: 0.960) loss: 0.233 
(epoch: 10, iters: 80, time: 0.112, data: 0.878) loss: 0.390 
(epoch: 11, iters: 80, time: 0.114, data: 0.937) loss: 0.187 
(epoch: 12, iters: 80, time: 0.110, data: 0.953) loss: 0.418 
(epoch: 13, iters: 80, time: 0.113, data: 0.929) loss: 0.408 
(epoch: 14, iters: 80, time: 0.109, data: 0.963) loss: 0.659 
(epoch: 15, iters: 80, time: 0.111, data: 0.922) loss: 0.177 
(epoch: 16, iters: 80, time: 0.109, data: 0.918) loss: 0.178 
(epoch: 17, iters: 80, time: 0.113, data: 0.978) loss: 0.181 
(epoch: 18, iters: 80, time: 0.113, data: 0.905) loss: 0.526 
(epoch: 19, iters: 80, time: 0.109, data: 0.909) loss: 0.273 
(epoch: 20, iters: 80, time: 0.115, data: 0.875) loss: 0.336 
(epoch: 21, iters: 80, time: 0.110, data: 0.953) loss: 0.506 
(epoch: 22, iters: 80, time: 0.114, data: 0.955) loss: 0.241 
(epoch: 23, iters: 80, time: 0.112, data: 1.070) loss: 0.253 
(epoch: 24, iters: 80, time: 0.114, data: 0.870) loss: 0.447 
(epoch: 25, iters: 80, time: 0.116, data: 1.011) loss: 0.102 
(epoch: 26, iters: 80, time: 0.112, data: 0.904) loss: 0.229 
(epoch: 27, iters: 80, time: 0.111, data: 0.960) loss: 0.209 
(epoch: 28, iters: 80, time: 0.110, data: 0.841) loss: 0.391 
(epoch: 29, iters: 80, time: 0.113, data: 0.826) loss: 0.628 
(epoch: 30, iters: 80, time: 0.107, data: 0.874) loss: 0.260 
(epoch: 31, iters: 80, time: 0.110, data: 0.966) loss: 0.390 
(epoch: 32, iters: 80, time: 0.113, data: 0.841) loss: 0.085 
(epoch: 33, iters: 80, time: 0.108, data: 0.994) loss: 0.116 
================ Training Loss (Thu Apr 20 14:58:09 2023) ================
================ Training Loss (Thu Apr 20 14:59:01 2023) ================
(epoch: 1, iters: 80, time: 0.125, data: 1.024) loss: 2.764 
(epoch: 1, iters: 160, time: 0.124, data: 0.000) loss: 2.684 
(epoch: 1, iters: 240, time: 0.123, data: 0.006) loss: 2.459 
(epoch: 1, iters: 320, time: 0.123, data: 0.003) loss: 2.366 
================ Training Loss (Thu Apr 20 15:01:34 2023) ================
================ Training Loss (Thu Apr 20 15:03:30 2023) ================
(epoch: 1, iters: 80, time: 0.203, data: 1.022) loss: 2.668 
(epoch: 1, iters: 160, time: 0.202, data: 0.000) loss: 2.621 
(epoch: 1, iters: 240, time: 0.202, data: 0.006) loss: 2.420 
(epoch: 1, iters: 320, time: 0.202, data: 0.003) loss: 2.259 
================ Training Loss (Thu Apr 20 15:43:52 2023) ================
================ Training Loss (Thu Apr 20 15:44:08 2023) ================
(epoch: 1, iters: 80, time: 0.205, data: 0.990) loss: 1.455 
(epoch: 1, iters: 160, time: 0.153, data: 0.000) loss: 1.310 
(epoch: 2, iters: 80, time: 0.199, data: 0.996) loss: 1.373 
(epoch: 2, iters: 160, time: 0.152, data: 0.003) loss: 1.277 
(epoch: 3, iters: 80, time: 0.201, data: 1.004) loss: 1.092 
(epoch: 3, iters: 160, time: 6.145, data: 0.003) loss: 1.290 
(epoch: 4, iters: 80, time: 0.202, data: 0.989) loss: 1.175 
(epoch: 4, iters: 160, time: 24.861, data: 0.003) loss: 1.048 
(epoch: 5, iters: 80, time: 0.197, data: 0.993) loss: 0.988 
(epoch: 5, iters: 160, time: 0.151, data: 0.003) loss: 0.738 
(epoch: 6, iters: 80, time: 0.200, data: 1.042) loss: 0.680 
(epoch: 6, iters: 160, time: 0.149, data: 0.000) loss: 0.575 
(epoch: 7, iters: 80, time: 0.197, data: 1.048) loss: 0.843 
(epoch: 7, iters: 160, time: 0.149, data: 0.003) loss: 0.654 
================ Training Loss (Thu Apr 20 16:38:20 2023) ================
(epoch: 1, iters: 80, time: 0.384, data: 0.989) loss: 1.467 
(epoch: 1, iters: 160, time: 0.286, data: 0.003) loss: 1.472 
(epoch: 2, iters: 80, time: 0.375, data: 1.012) loss: 1.351 
(epoch: 2, iters: 160, time: 0.284, data: 0.003) loss: 1.148 
(epoch: 3, iters: 80, time: 0.383, data: 1.015) loss: 1.286 
(epoch: 3, iters: 160, time: 0.285, data: 0.000) loss: 1.035 
================ Training Loss (Thu Apr 20 17:31:39 2023) ================
(epoch: 1, iters: 80, time: 0.200, data: 0.994) loss: 1.458 
(epoch: 1, iters: 160, time: 0.150, data: 0.003) loss: 1.468 
(epoch: 2, iters: 80, time: 0.196, data: 1.014) loss: 1.242 
(epoch: 2, iters: 160, time: 0.150, data: 0.000) loss: 1.183 
(epoch: 3, iters: 80, time: 0.198, data: 1.001) loss: 1.126 
(epoch: 3, iters: 160, time: 0.150, data: 0.003) loss: 1.054 
(epoch: 4, iters: 80, time: 0.199, data: 1.004) loss: 1.068 
(epoch: 4, iters: 160, time: 0.149, data: 0.003) loss: 0.991 
(epoch: 5, iters: 80, time: 0.197, data: 1.039) loss: 0.841 
(epoch: 5, iters: 160, time: 0.149, data: 0.003) loss: 0.879 
(epoch: 6, iters: 80, time: 0.197, data: 1.007) loss: 0.891 
(epoch: 6, iters: 160, time: 0.150, data: 0.000) loss: 0.664 
(epoch: 7, iters: 80, time: 0.197, data: 1.030) loss: 0.645 
(epoch: 7, iters: 160, time: 0.150, data: 0.003) loss: 0.719 
(epoch: 8, iters: 80, time: 0.204, data: 1.006) loss: 0.525 
(epoch: 8, iters: 160, time: 0.151, data: 0.003) loss: 1.261 
(epoch: 9, iters: 80, time: 0.199, data: 1.006) loss: 0.720 
(epoch: 9, iters: 160, time: 0.150, data: 0.003) loss: 0.612 
(epoch: 10, iters: 80, time: 0.198, data: 1.014) loss: 0.586 
(epoch: 10, iters: 160, time: 0.150, data: 0.003) loss: 0.442 
(epoch: 11, iters: 80, time: 0.198, data: 1.004) loss: 1.074 
(epoch: 11, iters: 160, time: 0.150, data: 0.003) loss: 0.552 
(epoch: 12, iters: 80, time: 0.198, data: 1.026) loss: 0.381 
(epoch: 12, iters: 160, time: 0.150, data: 0.003) loss: 0.405 
(epoch: 13, iters: 80, time: 0.200, data: 1.009) loss: 0.756 
(epoch: 13, iters: 160, time: 0.150, data: 0.003) loss: 0.541 
(epoch: 14, iters: 80, time: 0.200, data: 1.013) loss: 0.564 
(epoch: 14, iters: 160, time: 0.150, data: 0.003) loss: 0.831 
(epoch: 15, iters: 80, time: 0.197, data: 1.036) loss: 0.584 
(epoch: 15, iters: 160, time: 0.148, data: 0.000) loss: 0.918 
(epoch: 16, iters: 80, time: 0.197, data: 1.007) loss: 0.315 
(epoch: 16, iters: 160, time: 0.148, data: 0.004) loss: 0.547 
(epoch: 17, iters: 80, time: 49.528, data: 1.005) loss: 0.671 
(epoch: 17, iters: 160, time: 0.153, data: 0.003) loss: 0.477 
(epoch: 18, iters: 80, time: 0.197, data: 1.028) loss: 0.473 
(epoch: 18, iters: 160, time: 0.149, data: 0.003) loss: 0.309 
(epoch: 19, iters: 80, time: 0.195, data: 1.021) loss: 0.488 
(epoch: 19, iters: 160, time: 0.147, data: 0.003) loss: 0.273 
(epoch: 20, iters: 80, time: 0.195, data: 1.009) loss: 0.582 
(epoch: 20, iters: 160, time: 0.148, data: 0.002) loss: 0.446 
(epoch: 21, iters: 80, time: 0.195, data: 1.000) loss: 0.312 
(epoch: 21, iters: 160, time: 0.147, data: 0.003) loss: 0.534 
(epoch: 22, iters: 80, time: 0.195, data: 1.010) loss: 0.403 
(epoch: 22, iters: 160, time: 0.152, data: 0.003) loss: 0.472 
(epoch: 23, iters: 80, time: 0.195, data: 1.007) loss: 0.441 
(epoch: 23, iters: 160, time: 0.147, data: 0.000) loss: 0.618 
(epoch: 24, iters: 80, time: 0.198, data: 1.045) loss: 0.452 
(epoch: 24, iters: 160, time: 0.150, data: 0.000) loss: 0.362 
(epoch: 25, iters: 80, time: 0.201, data: 1.007) loss: 0.600 
(epoch: 25, iters: 160, time: 0.147, data: 0.003) loss: 0.182 
(epoch: 26, iters: 80, time: 0.199, data: 1.038) loss: 0.279 
(epoch: 26, iters: 160, time: 0.149, data: 0.003) loss: 0.307 
(epoch: 27, iters: 80, time: 0.198, data: 1.030) loss: 0.353 
(epoch: 27, iters: 160, time: 0.149, data: 0.003) loss: 0.155 
(epoch: 28, iters: 80, time: 0.197, data: 1.019) loss: 0.618 
(epoch: 28, iters: 160, time: 0.148, data: 0.000) loss: 0.475 
(epoch: 29, iters: 80, time: 0.196, data: 1.044) loss: 0.373 
(epoch: 29, iters: 160, time: 0.149, data: 0.003) loss: 0.388 
(epoch: 30, iters: 80, time: 0.195, data: 1.017) loss: 0.302 
(epoch: 30, iters: 160, time: 0.148, data: 0.003) loss: 1.078 
(epoch: 31, iters: 80, time: 0.196, data: 1.008) loss: 0.308 
(epoch: 31, iters: 160, time: 0.149, data: 0.003) loss: 1.021 
(epoch: 32, iters: 80, time: 0.200, data: 1.039) loss: 0.224 
(epoch: 32, iters: 160, time: 0.149, data: 0.003) loss: 0.097 
(epoch: 33, iters: 80, time: 0.202, data: 1.049) loss: 0.278 
(epoch: 33, iters: 160, time: 0.151, data: 0.004) loss: 0.281 
(epoch: 34, iters: 80, time: 0.198, data: 1.044) loss: 0.638 
(epoch: 34, iters: 160, time: 0.150, data: 0.003) loss: 0.244 
(epoch: 35, iters: 80, time: 0.197, data: 1.023) loss: 0.199 
(epoch: 35, iters: 160, time: 0.150, data: 0.003) loss: 0.199 
(epoch: 36, iters: 80, time: 0.199, data: 1.025) loss: 0.303 
(epoch: 36, iters: 160, time: 0.150, data: 0.003) loss: 0.395 
(epoch: 37, iters: 80, time: 0.198, data: 1.061) loss: 0.485 
(epoch: 37, iters: 160, time: 0.150, data: 0.000) loss: 0.472 
(epoch: 38, iters: 80, time: 0.200, data: 1.014) loss: 0.342 
(epoch: 38, iters: 160, time: 0.151, data: 0.003) loss: 0.239 
(epoch: 39, iters: 80, time: 0.199, data: 1.051) loss: 0.329 
(epoch: 39, iters: 160, time: 0.149, data: 0.000) loss: 0.323 
(epoch: 40, iters: 80, time: 0.203, data: 1.018) loss: 0.396 
